Plate,Row,Column,plateId,species,subRegion,vintage,vineyard,fermRep,isolate,isolateId,Notes
P91,F,6,P91F06,Sc,Kelowna,2016,CC,3,46,2016CC03_46,
P91,G,6,P91G06,Sc,Kelowna,2016,CC,3,47,2016CC03_47,
P91,H,6,P91H06,Sc,Kelowna,2016,CC,3,48,2016CC03_48,
P91,A,7,P91A07,Sc,Kelowna,2016,CC,4,1,2016CC04_01,
P91,B,7,P91B07,Sc,Kelowna,2016,CC,4,2,2016CC04_02,
P91,C,7,P91C07,Sc,Kelowna,2016,CC,4,3,2016CC04_03,
P91,D,7,P91D07,Sc,Kelowna,2016,CC,4,4,2016CC04_04,
P91,E,7,P91E07,Sc,Kelowna,2016,CC,4,5,2016CC04_05,
P91,F,7,P91F07,Sc,Kelowna,2016,CC,4,6,2016CC04_06,
P91,G,7,P91G07,Sc,Kelowna,2016,CC,4,7,2016CC04_07,
P91,H,7,P91H07,Sc,Kelowna,2016,CC,4,8,2016CC04_08,
P91,A,8,P91A08,Sc,Kelowna,2016,CC,4,9,2016CC04_09,
P91,B,8,P91B08,Sc,Kelowna,2016,CC,4,10,2016CC04_10,
P91,C,8,P91C08,Sc,Kelowna,2016,CC,4,11,2016CC04_11,
P91,D,8,P91D08,Sc,Kelowna,2016,CC,4,12,2016CC04_12,
P91,E,8,P91E08,Sc,Kelowna,2016,CC,4,13,2016CC04_13,
P91,F,8,P91F08,Sc,Kelowna,2016,CC,4,14,2016CC04_14,
P91,G,8,P91G08,Sc,Kelowna,2016,CC,4,15,2016CC04_15,
P91,H,8,P91H08,Sc,Kelowna,2016,CC,4,16,2016CC04_16,
P91,A,9,P91A09,Sc,Kelowna,2016,CC,4,17,2016CC04_17,
P91,B,9,P91B09,Sc,Kelowna,2016,CC,4,18,2016CC04_18,
P91,C,9,P91C09,Sc,Kelowna,2016,CC,4,19,2016CC04_19,
P91,D,9,P91D09,Sc,Kelowna,2016,CC,4,20,2016CC04_20,
P91,E,9,P91E09,Sc,Kelowna,2016,CC,4,21,2016CC04_21,
P91,F,9,P91F09,Sc,Kelowna,2016,CC,4,22,2016CC04_22,
P91,G,9,P91G09,Sc,Kelowna,2016,CC,4,23,2016CC04_23,
P91,H,9,P91H09,Sc,Kelowna,2016,CC,4,24,2016CC04_24,
P91,A,10,P91A10,Sc,Kelowna,2016,CC,4,25,2016CC04_25,
P91,B,10,P91B10,Sc,Kelowna,2016,CC,4,26,2016CC04_26,
P91,C,10,P91C10,Sc,Kelowna,2016,CC,4,27,2016CC04_27,
P91,D,10,P91D10,Sc,Kelowna,2016,CC,4,28,2016CC04_28,
P91,E,10,P91E10,Sc,Kelowna,2016,CC,4,29,2016CC04_29,
P91,F,10,P91F10,Sc,Kelowna,2016,CC,4,30,2016CC04_30,
P91,G,10,P91G10,Sc,Kelowna,2016,CC,4,31,2016CC04_31,
P91,H,10,P91H10,Sc,Kelowna,2016,CC,4,32,2016CC04_32,
P91,A,11,P91A11,Sc,Kelowna,2016,CC,4,33,2016CC04_33,
P91,B,11,P91B11,Sc,Kelowna,2016,CC,4,34,2016CC04_34,
P91,C,11,P91C11,Sc,Kelowna,2016,CC,4,35,2016CC04_35,
P91,D,11,P91D11,Sc,Kelowna,2016,CC,4,36,2016CC04_36,
P91,E,11,P91E11,Sc,Kelowna,2016,CC,4,37,2016CC04_37,
P91,F,11,P91F11,Sc,Kelowna,2016,CC,4,38,2016CC04_38,
P91,G,11,P91G11,Sc,Kelowna,2016,CC,4,39,2016CC04_39,
P91,H,11,P91H11,Sc,Kelowna,2016,CC,4,40,2016CC04_40,
P91,A,12,P91A12,Sc,Kelowna,2016,CC,4,41,2016CC04_41,
P91,B,12,P91B12,Sc,Kelowna,2016,CC,4,42,2016CC04_42,
P91,C,12,P91C12,Sc,Kelowna,2016,CC,4,43,2016CC04_43,
P91,D,12,P91D12,Sc,Kelowna,2016,CC,4,44,2016CC04_44,
P91,E,12,P91E12,Sc,Kelowna,2016,CC,4,45,2016CC04_45,
P91,F,12,P91F12,Sc,Kelowna,2016,CC,4,46,2016CC04_46,
P92,A,1,P92A01,Sc,Kelowna,2016,CC,5,1,2016CC05_01,
P92,B,1,P92B01,Sc,Kelowna,2016,CC,5,2,2016CC05_02,
P92,C,1,P92C01,Sc,Kelowna,2016,CC,5,3,2016CC05_03,
P92,D,1,P92D01,Sc,Kelowna,2016,CC,5,4,2016CC05_04,
P92,E,1,P92E01,Sc,Kelowna,2016,CC,5,5,2016CC05_05,
P92,F,1,P92F01,Sc,Kelowna,2016,CC,5,6,2016CC05_06,
P92,G,1,P92G01,Sc,Kelowna,2016,CC,5,7,2016CC05_07,
P92,H,1,P92H01,Sc,Kelowna,2016,CC,5,8,2016CC05_08,
P92,A,2,P92A02,Sc,Kelowna,2016,CC,5,9,2016CC05_09,
P92,B,2,P92B02,Sc,Kelowna,2016,CC,5,10,2016CC05_10,
P92,C,2,P92C02,Sc,Kelowna,2016,CC,5,11,2016CC05_11,
P92,D,2,P92D02,Sc,Kelowna,2016,CC,5,12,2016CC05_12,
P92,E,2,P92E02,Sc,Kelowna,2016,CC,5,13,2016CC05_13,
P92,F,2,P92F02,Sc,Kelowna,2016,CC,5,14,2016CC05_14,
P92,G,2,P92G02,Sc,Kelowna,2016,CC,5,15,2016CC05_15,
P92,H,2,P92H02,Sc,Kelowna,2016,CC,5,16,2016CC05_16,
P92,A,3,P92A03,Sc,Kelowna,2016,CC,5,17,2016CC05_17,
P92,B,3,P92B03,Sc,Kelowna,2016,CC,5,18,2016CC05_18,
P92,C,3,P92C03,Sc,Kelowna,2016,CC,5,19,2016CC05_19,
P92,D,3,P92D03,Sc,Kelowna,2016,CC,5,20,2016CC05_20,
P92,E,3,P92E03,Sc,Kelowna,2016,CC,5,21,2016CC05_21,
P92,F,3,P92F03,Sc,Kelowna,2016,CC,5,22,2016CC05_22,
P92,G,3,P92G03,Sc,Kelowna,2016,CC,5,23,2016CC05_23,
P92,H,3,P92H03,Sc,Kelowna,2016,CC,5,24,2016CC05_24,
P92,A,4,P92A04,Sc,Kelowna,2016,CC,5,25,2016CC05_25,
P92,B,4,P92B04,Sc,Kelowna,2016,CC,5,26,2016CC05_26,
P92,C,4,P92C04,Sc,Kelowna,2016,CC,5,27,2016CC05_27,
P92,D,4,P92D04,Sc,Kelowna,2016,CC,5,28,2016CC05_28,
P92,E,4,P92E04,Sc,Kelowna,2016,CC,5,29,2016CC05_29,
P92,F,4,P92F04,Sc,Kelowna,2016,CC,5,30,2016CC05_30,
P92,G,4,P92G04,Sc,Kelowna,2016,CC,5,31,2016CC05_31,
P92,H,4,P92H04,Sc,Kelowna,2016,CC,5,32,2016CC05_32,
P92,A,5,P92A05,Sc,Kelowna,2016,CC,5,33,2016CC05_33,
P92,B,5,P92B05,Sc,Kelowna,2016,CC,5,34,2016CC05_34,
P92,C,5,P92C05,Sc,Kelowna,2016,CC,5,35,2016CC05_35,
P92,D,5,P92D05,Sc,Kelowna,2016,CC,5,36,2016CC05_36,
P92,E,5,P92E05,Sc,Kelowna,2016,CC,5,37,2016CC05_37,
P92,F,5,P92F05,Sc,Kelowna,2016,CC,5,38,2016CC05_38,
P92,G,5,P92G05,Sc,Kelowna,2016,CC,5,39,2016CC05_39,
P92,H,5,P92H05,Sc,Kelowna,2016,CC,5,40,2016CC05_40,
P92,A,6,P92A06,Sc,Kelowna,2016,CC,5,41,2016CC05_41,
P92,B,6,P92B06,Sc,Kelowna,2016,CC,5,42,2016CC05_42,
P92,C,6,P92C06,Sc,Kelowna,2016,CC,5,43,2016CC05_43,
P92,D,6,P92D06,Sc,Kelowna,2016,CC,5,44,2016CC05_44,
P92,E,6,P92E06,Sc,Kelowna,2016,CC,5,45,2016CC05_45,
P92,F,6,P92F06,Sc,Kelowna,2016,CC,5,46,2016CC05_46,
P92,G,6,P92G06,Sc,Kelowna,2016,CC,5,47,2016CC05_47,
P92,H,6,P92H06,Sc,Kelowna,2016,CC,5,48,2016CC05_48,
P92,A,7,P92A07,Sc,Kelowna,2016,CC,6,1,2016CC06_01,
P92,B,7,P92B07,Sc,Kelowna,2016,CC,6,2,2016CC06_02,
P92,C,7,P92C07,Sc,Kelowna,2016,CC,6,3,2016CC06_03,
P92,D,7,P92D07,Sc,Kelowna,2016,CC,6,4,2016CC06_04,
P92,E,7,P92E07,Sc,Kelowna,2016,CC,6,5,2016CC06_05,
P92,F,7,P92F07,Sc,Kelowna,2016,CC,6,6,2016CC06_06,
P92,G,7,P92G07,Sc,Kelowna,2016,CC,6,7,2016CC06_07,
P92,H,7,P92H07,Sc,Kelowna,2016,CC,6,8,2016CC06_08,
P92,A,8,P92A08,Sc,Kelowna,2016,CC,6,9,2016CC06_09,
P92,B,8,P92B08,Sc,Kelowna,2016,CC,6,10,2016CC06_10,
P92,C,8,P92C08,Sc,Kelowna,2016,CC,6,11,2016CC06_11,
P92,D,8,P92D08,Sc,Kelowna,2016,CC,6,12,2016CC06_12,
P92,E,8,P92E08,Sc,Kelowna,2016,CC,6,13,2016CC06_13,
P92,F,8,P92F08,Sc,Kelowna,2016,CC,6,14,2016CC06_14,
P92,G,8,P92G08,Sc,Kelowna,2016,CC,6,15,2016CC06_15,
P92,H,8,P92H08,Sc,Kelowna,2016,CC,6,16,2016CC06_16,
P92,A,9,P92A09,Sc,Kelowna,2016,CC,6,17,2016CC06_17,
P92,B,9,P92B09,Sc,Kelowna,2016,CC,6,18,2016CC06_18,
P92,C,9,P92C09,Sc,Kelowna,2016,CC,6,19,2016CC06_19,
P92,D,9,P92D09,Sc,Kelowna,2016,CC,6,20,2016CC06_20,
P92,E,9,P92E09,Sc,Kelowna,2016,CC,6,21,2016CC06_21,
P92,F,9,P92F09,Sc,Kelowna,2016,CC,6,22,2016CC06_22,
P92,G,9,P92G09,Sc,Kelowna,2016,CC,6,23,2016CC06_23,
P92,H,9,P92H09,Sc,Kelowna,2016,CC,6,24,2016CC06_24,
P92,A,10,P92A10,Sc,Kelowna,2016,CC,6,25,2016CC06_25,
P92,B,10,P92B10,Sc,Kelowna,2016,CC,6,26,2016CC06_26,
P92,C,10,P92C10,Sc,Kelowna,2016,CC,6,27,2016CC06_27,
P92,D,10,P92D10,Sc,Kelowna,2016,CC,6,28,2016CC06_28,
P92,E,10,P92E10,Sc,Kelowna,2016,CC,6,29,2016CC06_29,
P92,F,10,P92F10,Sc,Kelowna,2016,CC,6,30,2016CC06_30,
P92,G,10,P92G10,Sc,Kelowna,2016,CC,6,31,2016CC06_31,
P92,H,10,P92H10,Sc,Kelowna,2016,CC,6,32,2016CC06_32,
P92,A,11,P92A11,Sc,Kelowna,2016,CC,6,33,2016CC06_33,
P92,B,11,P92B11,Sc,Kelowna,2016,CC,6,34,2016CC06_34,
P92,C,11,P92C11,Sc,Kelowna,2016,CC,6,35,2016CC06_35,
P92,D,11,P92D11,Sc,Kelowna,2016,CC,6,36,2016CC06_36,
P92,E,11,P92E11,Sc,Kelowna,2016,CC,6,37,2016CC06_37,
P92,F,11,P92F11,Sc,Kelowna,2016,CC,6,38,2016CC06_38,
P92,G,11,P92G11,Sc,Kelowna,2016,CC,6,39,2016CC06_39,
P92,H,11,P92H11,Sc,Kelowna,2016,CC,6,40,2016CC06_40,
P92,A,12,P92A12,Sc,Kelowna,2016,CC,6,41,2016CC06_41,
P92,B,12,P92B12,Sc,Kelowna,2016,CC,6,42,2016CC06_42,
P92,C,12,P92C12,Sc,Kelowna,2016,CC,6,43,2016CC06_43,
P92,D,12,P92D12,Sc,Kelowna,2016,CC,6,44,2016CC06_44,
P92,E,12,P92E12,Sc,Kelowna,2016,CC,6,45,2016CC06_45,
P92,F,12,P92F12,Sc,Kelowna,2016,CC,6,46,2016CC06_46,
P93,A,1,P93A01,Sc,PentictonNaramata,2016,TII,1,1,2016TII01_01,
P93,B,1,P93B01,Sc,PentictonNaramata,2016,TII,1,2,2016TII01_02,
P93,C,1,P93C01,Sc,PentictonNaramata,2016,TII,1,3,2016TII01_03,
P93,D,1,P93D01,Sc,PentictonNaramata,2016,TII,1,4,2016TII01_04,
P93,E,1,P93E01,Sc,PentictonNaramata,2016,TII,1,5,2016TII01_05,
P93,F,1,P93F01,Sc,PentictonNaramata,2016,TII,1,6,2016TII01_06,
P93,G,1,P93G01,Sc,PentictonNaramata,2016,TII,1,7,2016TII01_07,
P93,H,1,P93H01,Sc,PentictonNaramata,2016,TII,1,8,2016TII01_08,
P93,A,2,P93A02,Sc,PentictonNaramata,2016,TII,1,9,2016TII01_09,
P93,B,2,P93B02,Sc,PentictonNaramata,2016,TII,1,10,2016TII01_10,
P93,C,2,P93C02,Sc,PentictonNaramata,2016,TII,1,11,2016TII01_11,
P93,D,2,P93D02,Sc,PentictonNaramata,2016,TII,1,12,2016TII01_12,
P93,E,2,P93E02,Sc,PentictonNaramata,2016,TII,1,13,2016TII01_13,
P93,F,2,P93F02,Sc,PentictonNaramata,2016,TII,1,14,2016TII01_14,
P93,G,2,P93G02,Sc,PentictonNaramata,2016,TII,1,15,2016TII01_15,
P93,H,2,P93H02,Sc,PentictonNaramata,2016,TII,1,16,2016TII01_16,
P93,A,3,P93A03,Sc,PentictonNaramata,2016,TII,1,17,2016TII01_17,
P93,B,3,P93B03,Sc,PentictonNaramata,2016,TII,1,18,2016TII01_18,
P93,C,3,P93C03,Sc,PentictonNaramata,2016,TII,1,19,2016TII01_19,
P93,D,3,P93D03,Sc,PentictonNaramata,2016,TII,1,20,2016TII01_20,
P93,E,3,P93E03,Sc,PentictonNaramata,2016,TII,1,21,2016TII01_21,
P93,F,3,P93F03,Sc,PentictonNaramata,2016,TII,1,22,2016TII01_22,
P93,G,3,P93G03,Sc,PentictonNaramata,2016,TII,1,23,2016TII01_23,
P93,H,3,P93H03,Sc,PentictonNaramata,2016,TII,1,24,2016TII01_24,
P93,A,4,P93A04,Sc,PentictonNaramata,2016,TII,1,25,2016TII01_25,
P93,B,4,P93B04,Sc,PentictonNaramata,2016,TII,1,26,2016TII01_26,
P93,C,4,P93C04,Sc,PentictonNaramata,2016,TII,1,27,2016TII01_27,
P93,D,4,P93D04,Sc,PentictonNaramata,2016,TII,1,28,2016TII01_28,
P93,E,4,P93E04,Sc,PentictonNaramata,2016,TII,1,29,2016TII01_29,
P93,F,4,P93F04,Sc,PentictonNaramata,2016,TII,1,30,2016TII01_30,
P93,G,4,P93G04,Sc,PentictonNaramata,2016,TII,1,31,2016TII01_31,
P93,H,4,P93H04,Sc,PentictonNaramata,2016,TII,1,32,2016TII01_32,
P93,A,5,P93A05,Sc,PentictonNaramata,2016,TII,1,33,2016TII01_33,
P93,B,5,P93B05,Sc,PentictonNaramata,2016,TII,1,34,2016TII01_34,
P93,C,5,P93C05,Sc,PentictonNaramata,2016,TII,1,35,2016TII01_35,
P93,D,5,P93D05,Sc,PentictonNaramata,2016,TII,1,36,2016TII01_36,
P93,E,5,P93E05,Sc,PentictonNaramata,2016,TII,1,37,2016TII01_37,
P93,F,5,P93F05,Sc,PentictonNaramata,2016,TII,1,38,2016TII01_38,
P93,G,5,P93G05,Sc,PentictonNaramata,2016,TII,1,39,2016TII01_39,
P93,H,5,P93H05,Sc,PentictonNaramata,2016,TII,1,40,2016TII01_40,
P93,A,6,P93A06,Sc,PentictonNaramata,2016,TII,1,41,2016TII01_41,
P93,B,6,P93B06,Sc,PentictonNaramata,2016,TII,1,42,2016TII01_42,
P93,C,6,P93C06,Sc,PentictonNaramata,2016,TII,1,43,2016TII01_43,
P93,D,6,P93D06,Sc,PentictonNaramata,2016,TII,1,44,2016TII01_44,
P93,E,6,P93E06,Sc,PentictonNaramata,2016,TII,1,45,2016TII01_45,
P93,F,6,P93F06,Sc,PentictonNaramata,2016,TII,1,46,2016TII01_46,
P93,G,6,P93G06,Sc,PentictonNaramata,2016,TII,1,47,2016TII01_47,
P93,H,6,P93H06,Sc,PentictonNaramata,2016,TII,1,48,2016TII01_48,
P93,A,7,P93A07,Sc,Kelowna,2016,PNA,6,1,2016PNA06_01,
P93,B,7,P93B07,Sc,Kelowna,2016,PNA,6,2,2016PNA06_02,
P93,C,7,P93C07,Sc,Kelowna,2016,PNA,6,3,2016PNA06_03,
P93,D,7,P93D07,Sc,Kelowna,2016,PNA,6,4,2016PNA06_04,
P93,E,7,P93E07,Sc,Kelowna,2016,PNA,6,5,2016PNA06_05,
P93,F,7,P93F07,Sc,Kelowna,2016,PNA,6,6,2016PNA06_06,
P93,G,7,P93G07,Sc,Kelowna,2016,PNA,6,7,2016PNA06_07,
P93,H,7,P93H07,Sc,Kelowna,2016,PNA,6,8,2016PNA06_08,
P93,A,8,P93A08,Sc,Kelowna,2016,PNA,6,9,2016PNA06_09,
P93,B,8,P93B08,Sc,Kelowna,2016,PNA,6,10,2016PNA06_10,
P93,C,8,P93C08,Sc,Kelowna,2016,PNA,6,11,2016PNA06_11,
P93,D,8,P93D08,Sc,Kelowna,2016,PNA,6,12,2016PNA06_12,
P93,E,8,P93E08,Sc,Kelowna,2016,PNA,6,13,2016PNA06_13,
P93,F,8,P93F08,Sc,Kelowna,2016,PNA,6,14,2016PNA06_14,
P93,G,8,P93G08,Sc,Kelowna,2016,PNA,6,15,2016PNA06_15,
P93,H,8,P93H08,Sc,Kelowna,2016,PNA,6,16,2016PNA06_16,
P93,A,9,P93A09,Sc,Kelowna,2016,PNA,6,17,2016PNA06_17,
P93,B,9,P93B09,Sc,Kelowna,2016,PNA,6,18,2016PNA06_18,
P93,C,9,P93C09,Sc,Kelowna,2016,PNA,6,19,2016PNA06_19,
P93,D,9,P93D09,Sc,Kelowna,2016,PNA,6,20,2016PNA06_20,
P93,E,9,P93E09,Sc,Kelowna,2016,PNA,6,21,2016PNA06_21,
P93,F,9,P93F09,Sc,Kelowna,2016,PNA,6,22,2016PNA06_22,
P93,G,9,P93G09,Sc,Kelowna,2016,PNA,6,23,2016PNA06_23,
P93,H,9,P93H09,Sc,Kelowna,2016,PNA,6,24,2016PNA06_24,
P93,A,10,P93A10,Sc,Kelowna,2016,PNA,6,25,2016PNA06_25,
P93,B,10,P93B10,Sc,Kelowna,2016,PNA,6,26,2016PNA06_26,
P93,C,10,P93C10,Sc,Kelowna,2016,PNA,6,27,2016PNA06_27,
P93,D,10,P93D10,Sc,Kelowna,2016,PNA,6,28,2016PNA06_28,
P93,E,10,P93E10,Sc,Kelowna,2016,PNA,6,29,2016PNA06_29,
P93,F,10,P93F10,Sc,Kelowna,2016,PNA,6,30,2016PNA06_30,
P93,G,10,P93G10,Sc,Kelowna,2016,PNA,6,31,2016PNA06_31,
P93,H,10,P93H10,Sc,Kelowna,2016,PNA,6,32,2016PNA06_32,
P93,A,11,P93A11,Sc,Kelowna,2016,PNA,6,33,2016PNA06_33,
P93,B,11,P93B11,Sc,Kelowna,2016,PNA,6,34,2016PNA06_34,
P93,C,11,P93C11,Sc,Kelowna,2016,PNA,6,35,2016PNA06_35,
P93,D,11,P93D11,Sc,Kelowna,2016,PNA,6,36,2016PNA06_36,
P93,E,11,P93E11,Sc,Kelowna,2016,PNA,6,37,2016PNA06_37,
P93,F,11,P93F11,Sc,Kelowna,2016,PNA,6,38,2016PNA06_38,
P93,G,11,P93G11,Sc,Kelowna,2016,PNA,6,39,2016PNA06_39,
P93,H,11,P93H11,Sc,Kelowna,2016,PNA,6,40,2016PNA06_40,
P93,A,12,P93A12,Sc,Kelowna,2016,PNA,6,41,2016PNA06_41,
P93,B,12,P93B12,Sc,Kelowna,2016,PNA,6,42,2016PNA06_42,
P93,C,12,P93C12,Sc,Kelowna,2016,PNA,6,43,2016PNA06_43,
P93,D,12,P93D12,Sc,Kelowna,2016,PNA,6,44,2016PNA06_44,
P93,E,12,P93E12,Sc,Kelowna,2016,PNA,6,45,2016PNA06_45,
P93,F,12,P93F12,Sc,Kelowna,2016,PNA,6,46,2016PNA06_46,
P94,A,1,P94A01,Sc,Kelowna,2016,PNC,6,1,2016PNC06_01,
P94,B,1,P94B01,Sc,Kelowna,2016,PNC,6,2,2016PNC06_02,
P94,C,1,P94C01,Sc,Kelowna,2016,PNC,6,3,2016PNC06_03,
P94,D,1,P94D01,Sc,Kelowna,2016,PNC,6,4,2016PNC06_04,
P94,E,1,P94E01,Sc,Kelowna,2016,PNC,6,5,2016PNC06_05,
P94,F,1,P94F01,Sc,Kelowna,2016,PNC,6,6,2016PNC06_06,
P94,G,1,P94G01,Sc,Kelowna,2016,PNC,6,7,2016PNC06_07,
P94,H,1,P94H01,Sc,Kelowna,2016,PNC,6,8,2016PNC06_08,
P94,A,2,P94A02,Sc,Kelowna,2016,PNC,6,9,2016PNC06_09,
P94,B,2,P94B02,Sc,Kelowna,2016,PNC,6,10,2016PNC06_10,
P94,C,2,P94C02,Sc,Kelowna,2016,PNC,6,11,2016PNC06_11,
P94,D,2,P94D02,Sc,Kelowna,2016,PNC,6,12,2016PNC06_12,
P94,E,2,P94E02,Sc,Kelowna,2016,PNC,6,13,2016PNC06_13,
P94,F,2,P94F02,Sc,Kelowna,2016,PNC,6,14,2016PNC06_14,
P94,G,2,P94G02,Sc,Kelowna,2016,PNC,6,15,2016PNC06_15,
P94,H,2,P94H02,Sc,Kelowna,2016,PNC,6,16,2016PNC06_16,
P94,A,3,P94A03,Sc,Kelowna,2016,PNC,6,17,2016PNC06_17,
P94,B,3,P94B03,Sc,Kelowna,2016,PNC,6,18,2016PNC06_18,
P94,C,3,P94C03,Sc,Kelowna,2016,PNC,6,19,2016PNC06_19,
P94,D,3,P94D03,Sc,Kelowna,2016,PNC,6,20,2016PNC06_20,
P94,E,3,P94E03,Sc,Kelowna,2016,PNC,6,21,2016PNC06_21,
P94,F,3,P94F03,Sc,Kelowna,2016,PNC,6,22,2016PNC06_22,
P94,G,3,P94G03,Sc,Kelowna,2016,PNC,6,23,2016PNC06_23,
P94,H,3,P94H03,Sc,Kelowna,2016,PNC,6,24,2016PNC06_24,
P94,A,4,P94A04,Sc,Kelowna,2016,PNC,6,25,2016PNC06_25,
P94,B,4,P94B04,Sc,Kelowna,2016,PNC,6,26,2016PNC06_26,
P94,C,4,P94C04,Sc,Kelowna,2016,PNC,6,27,2016PNC06_27,
P94,D,4,P94D04,Sc,Kelowna,2016,PNC,6,28,2016PNC06_28,
P94,E,4,P94E04,Sc,Kelowna,2016,PNC,6,29,2016PNC06_29,
P94,F,4,P94F04,Sc,Kelowna,2016,PNC,6,30,2016PNC06_30,
P94,G,4,P94G04,Sc,Kelowna,2016,PNC,6,31,2016PNC06_31,
P94,H,4,P94H04,Sc,Kelowna,2016,PNC,6,32,2016PNC06_32,
P94,A,5,P94A05,Sc,Kelowna,2016,PNC,6,33,2016PNC06_33,
P94,B,5,P94B05,Sc,Kelowna,2016,PNC,6,34,2016PNC06_34,
P94,C,5,P94C05,Sc,Kelowna,2016,PNC,6,35,2016PNC06_35,
P94,D,5,P94D05,Sc,Kelowna,2016,PNC,6,36,2016PNC06_36,
P94,E,5,P94E05,Sc,Kelowna,2016,PNC,6,37,2016PNC06_37,
P94,F,5,P94F05,Sc,Kelowna,2016,PNC,6,38,2016PNC06_38,
P94,G,5,P94G05,Sc,Kelowna,2016,PNC,6,39,2016PNC06_39,
P94,H,5,P94H05,Sc,Kelowna,2016,PNC,6,40,2016PNC06_40,
P94,A,6,P94A06,Sc,Kelowna,2016,PNC,6,41,2016PNC06_41,
P94,B,6,P94B06,Sc,Kelowna,2016,PNC,6,42,2016PNC06_42,
P94,C,6,P94C06,Sc,Kelowna,2016,PNC,6,43,2016PNC06_43,
P94,D,6,P94D06,Sc,Kelowna,2016,PNC,6,44,2016PNC06_44,
P94,E,6,P94E06,Sc,Kelowna,2016,PNC,6,45,2016PNC06_45,
P94,F,6,P94F06,Sc,Kelowna,2016,PNC,6,46,2016PNC06_46,
P94,G,6,P94G06,Sc,Kelowna,2016,PNC,6,47,2016PNC06_47,
P94,H,6,P94H06,Sc,Kelowna,2016,PNC,6,48,2016PNC06_48,
P95,A,1,P95A01,Sc,OliverOsoyoos,2016,RD,6,1,2016RD06_01,
P95,B,1,P95B01,Sc,OliverOsoyoos,2016,RD,6,2,2016RD06_02,
P95,C,1,P95C01,Sc,OliverOsoyoos,2016,RD,6,3,2016RD06_03,
P95,D,1,P95D01,Sc,OliverOsoyoos,2016,RD,6,4,2016RD06_04,
P95,E,1,P95E01,Sc,OliverOsoyoos,2016,RD,6,5,2016RD06_05,
P95,F,1,P95F01,Sc,OliverOsoyoos,2016,RD,6,6,2016RD06_06,
P95,G,1,P95G01,Sc,OliverOsoyoos,2016,RD,6,7,2016RD06_07,
P95,H,1,P95H01,Sc,OliverOsoyoos,2016,RD,6,8,2016RD06_08,
P95,A,2,P95A02,Sc,OliverOsoyoos,2016,RD,6,9,2016RD06_09,
P95,B,2,P95B02,Sc,OliverOsoyoos,2016,RD,6,10,2016RD06_10,
P95,C,2,P95C02,Sc,OliverOsoyoos,2016,RD,6,11,2016RD06_11,
P95,D,2,P95D02,Sc,OliverOsoyoos,2016,RD,6,12,2016RD06_12,
P95,E,2,P95E02,Sc,OliverOsoyoos,2016,RD,6,13,2016RD06_13,
P95,F,2,P95F02,Sc,OliverOsoyoos,2016,RD,6,14,2016RD06_14,
P95,G,2,P95G02,Sc,OliverOsoyoos,2016,RD,6,15,2016RD06_15,
P95,H,2,P95H02,Sc,OliverOsoyoos,2016,RD,6,16,2016RD06_16,
P95,A,3,P95A03,Sc,OliverOsoyoos,2016,RD,6,17,2016RD06_17,
P95,B,3,P95B03,Sc,OliverOsoyoos,2016,RD,6,18,2016RD06_18,
P95,C,3,P95C03,Sc,OliverOsoyoos,2016,RD,6,19,2016RD06_19,
P95,D,3,P95D03,Sc,OliverOsoyoos,2016,RD,6,20,2016RD06_20,
P95,E,3,P95E03,Sc,OliverOsoyoos,2016,RD,6,21,2016RD06_21,
P95,F,3,P95F03,Sc,OliverOsoyoos,2016,RD,6,22,2016RD06_22,
P95,G,3,P95G03,Sc,OliverOsoyoos,2016,RD,6,23,2016RD06_23,
P95,H,3,P95H03,Sc,OliverOsoyoos,2016,RD,6,24,2016RD06_24,
P95,A,4,P95A04,Sc,OliverOsoyoos,2016,RD,6,25,2016RD06_25,
P95,B,4,P95B04,Sc,OliverOsoyoos,2016,RD,6,26,2016RD06_26,
P95,C,4,P95C04,Sc,OliverOsoyoos,2016,RD,6,27,2016RD06_27,
P95,D,4,P95D04,Sc,OliverOsoyoos,2016,RD,6,28,2016RD06_28,
P95,E,4,P95E04,Sc,OliverOsoyoos,2016,RD,6,29,2016RD06_29,
P95,F,4,P95F04,Sc,OliverOsoyoos,2016,RD,6,30,2016RD06_30,
P95,G,4,P95G04,Sc,OliverOsoyoos,2016,RD,6,31,2016RD06_31,
P95,H,4,P95H04,Sc,OliverOsoyoos,2016,RD,6,32,2016RD06_32,
P95,A,5,P95A05,Sc,OliverOsoyoos,2016,RD,6,33,2016RD06_33,
P95,B,5,P95B05,Sc,OliverOsoyoos,2016,RD,6,34,2016RD06_34,
P95,C,5,P95C05,Sc,OliverOsoyoos,2016,RD,6,35,2016RD06_35,
P95,D,5,P95D05,Sc,OliverOsoyoos,2016,RD,6,36,2016RD06_36,
P95,E,5,P95E05,Sc,OliverOsoyoos,2016,RD,6,37,2016RD06_37,
P95,F,5,P95F05,Sc,OliverOsoyoos,2016,RD,6,38,2016RD06_38,
P95,G,5,P95G05,Sc,OliverOsoyoos,2016,RD,6,39,2016RD06_39,
P95,H,5,P95H05,Sc,OliverOsoyoos,2016,RD,6,40,2016RD06_40,
P95,A,6,P95A06,Sc,OliverOsoyoos,2016,RD,6,41,2016RD06_41,
P95,B,6,P95B06,Sc,OliverOsoyoos,2016,RD,6,42,2016RD06_42,
P95,C,6,P95C06,Sc,OliverOsoyoos,2016,RD,6,43,2016RD06_43,
