8,1545,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2016TA01_10,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_18,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_26,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_34,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_42,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA02_02,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_10,2016_Kelowna_TA_2_C_LalDV10.30,115,115,124,132,146,146,310,310,268,316,276,289,483,483,423,434
2016TA02_18,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_26,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_34,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_42,2016_Kelowna_TA_2_C_LalDV10.29,115,115,124,132,146,146,310,310,268,316,276,276,388,483,423,434
2016TA01_03,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_11,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_19,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_27,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_35,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_43,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA02_03,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_11,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_19,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_27,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_35,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_43,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA01_04,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_12,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_20,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_28,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_36,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_44,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA02_04,2016_Kelowna_TA_2_C_LalDV10.32,115,115,124,132,146,146,310,310,268,316,276,289,388,388,423,434
2016TA02_12,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_20,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_28,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_36,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_44,2016_Kelowna_TA_2_C_LalDV10.23,115,115,132,132,146,146,310,310,268,316,289,289,388,483,423,434
2016TA01_05,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_13,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_21,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_29,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_37,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_45,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA02_05,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_13,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_21,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_29,2016_Kelowna_TA_2_C_LalDV10.22,115,115,132,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_37,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_45,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA01_06,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_14,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_22,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_30,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_38,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_46,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA02_06,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_14,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_22,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_30,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_38,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_46,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA01_07,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_15,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_23,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_31,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_39,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_47,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA02_07,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_15,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_23,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_31,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA02_39,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA01_08,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_16,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_24,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_40,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA01_48,2016_Kelowna_TA_1_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA02_40,2016_Kelowna_TA_2_C_LalDV10,115,115,124,132,146,146,310,310,268,316,276,289,388,483,423,434
2016TA03_01,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_09,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_17,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_25,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_33,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_41,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_01,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_09,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_17,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_25,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_33,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_41,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA03_02,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_10,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_18,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_26,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_34,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_42,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_02,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_10,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_18,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_26,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_34,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_42,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA03_03,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_11,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_19,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_27,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_35,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_43,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_03,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_11,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_19,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_27,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_35,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_43,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA03_04,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_12,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_20,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_28,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_36,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_44,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_04,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_12,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_20,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_28,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_36,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_44,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA03_05,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_13,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_21,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_29,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_37,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_45,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_05,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_13,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_21,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_29,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_37,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_45,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA03_06,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_14,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_22,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_30,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_38,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_46,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_06,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_14,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_22,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_30,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_38,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_46,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA03_07,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_15,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_23,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_31,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_39,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_47,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_07,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_15,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_23,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_31,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_39,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA03_08,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_16,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_24,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_32,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA03_40,2016_Kelowna_TA_3_U_OK115,124,124,155,155,146,149,264,264,271,271,291,291,388,388,423,423
2016TA03_48,2016_Kelowna_TA_3_U_OK116,124,124,155,155,146,146,264,264,271,271,291,291,388,388,423,423
2016TA04_08,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_16,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_24,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_32,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA04_40,2016_Kelowna_TA_4_U_OK11,110,110,166,166,146,146,253,253,295,295,291,291,397,397,408,408
2016TA05_01,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_09,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_25,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_33,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_41,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_01,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_09,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_17,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_25,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_33,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_41,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_02,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_10,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_26,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_34,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_42,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_02,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_10,2016_Kelowna_TA_6_U_OK16,110,110,120,120,130,130,297,303,254,254,275,275,397,397,399,399
2016TA06_18,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_26,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_34,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_42,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_03,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_11,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_27,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_35,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_43,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_03,2016_Kelowna_TA_6_U_OK16,110,110,120,120,130,130,297,303,254,254,275,275,397,397,399,399
2016TA06_11,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_19,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_27,2016_Kelowna_TA_6_U_OK16,110,110,120,120,130,130,297,303,254,254,275,275,397,397,399,399
2016TA06_35,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_43,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_04,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_12,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_20,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_28,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_36,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_44,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_04,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_12,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_20,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_28,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_36,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_44,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_05,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_13,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_21,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_29,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_37,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_45,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_05,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_13,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_21,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_29,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_37,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA06_45,2016_Kelowna_TA_6_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_06,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_14,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
2016TA05_30,2016_Kelowna_TA_5_U_OK17,110,110,120,120,130,130,297,297,254,254,275,275,397,397,399,399
